qid,video_id,question_type,capability,question,duration,question_prompt,answer,youtube_url
1293-7,c77XgLraFbM,Multiple-choice Question with a Single Correct Answer,Objective Causality,"How was the flying bottle cap photo created in the second scene?
A. By throwing it in the air and capturing the photo precisely.
B. By physically flicking it with a finger.
C. By using a fan to blow it into the air.
D. By attaching it to a thin string and using camera angles.",24.45,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/c77XgLraFbM
1294-7,WbCqk3TIySs,Multiple-choice Question with a Single Correct Answer,Plot Attribute (Montage),"Based on narrative, how did the piece of meat end up on the grill?
A. It was placed there using tongs.
B. It was dropped by the chef next to the grill.
C. It was already on the grill.
D. It was dropped from a hot air balloon.",12.08,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/WbCqk3TIySs
1298-7,WKkCkLRo-Us,Multiple-choice Question with a Single Correct Answer,Objective Causality,"Why didn't the man's football return to him?
A. It landed in a blue bucket.
B. It landed in a basketball hoop.
C. The video ended before it is shown.
D. It was intercepted by a dog.",7.71,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/WKkCkLRo-Us
1299-7,OHk9qAIMKKU,Multiple-choice Question with a Single Correct Answer,Objective Causality,"Why did the elevator door close?
A. Buffer time has run out.
B. The person inside pressed the close button.
C. The elevator malfunctioned.
D. The person outside was holding the door.",7.49,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/OHk9qAIMKKU
1307-7,BH9b46Sy7jM,Multiple-choice Question with a Single Correct Answer,Event Duration & Speed Attribute,"What happens to the speed difference between the two tires after the ramp?
A. Both tires maintain the same speed.
B. The initially lagging tire accelerates and surpasses the leading tire.
C. The leading tire remains in the leading position all the time.
D. The lagging tire stops moving.",29.61,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/BH9b46Sy7jM
1308-7,KZfOc4Bygfs,Multiple-choice Question with a Single Correct Answer,Event Duration & Speed Attribute,"How does the speed of the black missile change in the animation?
A. It increases significantly from the start.
B. It moves seven times faster than the bullet from the start.
C. It first decelerates to match the bullet's speed, then accelerates rapidly.
D. It maintains a constant speed throughout.",24.09,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/KZfOc4Bygfs
1310-7,xk2yJbDhU0E,Multiple-choice Question with a Single Correct Answer,Event Duration & Speed Attribute,"Who completed the game in less time?
A. Both finished at the same time
B. Michiel
C. Neither completed the game
D. Celine",28.65,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/xk2yJbDhU0E
1312-7,_tT2ldpZHek,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"What was the state of the treadmill while the person was sleeping in the video?
A. The treadmill was off, but the person was moving.
B. The treadmill was running, but the person was unaffected, sleeping on bed.
C. The treadmill was running, causing the person to crawl forward.
D. The treadmill was turned off and stationary.",46.34,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/_tT2ldpZHek
1318-7,3i4wmfNpqRg,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"What are the daughter's emotions at the end of the video?
A. Confused
B. Excited
C. Speechless
D. Amused",16.38,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/3i4wmfNpqRg
1321-7,6qHXenlRDH4,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"What is the emotion of the girl in braids at the end of the video?
A. Happy and engaged
B. Indifferent and bored
C. Excited and thrilled
D. Dazed and confused",24.32,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/6qHXenlRDH4
1324-7,L9dnb-wfsnc,Multiple-choice Question with a Single Correct Answer,Character Reaction Causality,"What caused the change in mood for the man and woman at the end of the video?
A. They were enjoying the moment with the dog.
B. They were not paying attention.
C. The man was almost about to harm the dog.
D. They were relaxed and playful.",28.67,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/L9dnb-wfsnc
1329-7,x5JHiogS_nM,Multiple-choice Question with a Single Correct Answer,Character Reaction Causality,"What were the reasons for the woman's mood at the end of the video?
A. She was curious about what happened.
B. The man was not taking care of their child.
C. She failed to understand the man's actions.
D. The man made it look like she was doing a kowtow while the man preteded to be a king.",16.21,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/x5JHiogS_nM
1344-7,eLJNa61S4RE,Multiple-choice Question with a Single Correct Answer,Character Reaction Causality,"Why does the child smile after the injection?
A. They are distracted by a toy.
B. They are being comforted by the person around them.
C. The pain subsides once the needle is removed.
D. They are reacting to the interesting environment.",18.35,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/eLJNa61S4RE
